top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
1,random,0,5,150,0.005278330844532934,0.0,0.010496377944946289
1,ggpp,0,5,3,0.0017759397891008613,0.0,0.0920872688293457
1,DE_fixed,0,5,800,0.03073367427222659,0.0,0.07792359590530396
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4800,0.24847560975609756,0.43067655807339306,0.036586225032806396
1,DE_seq_stop,0,5,12820,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.1418541338300616,0.3333333333333333,0.10023260116577148
1,ggpp,0,5,3,0.12399699097291876,0.31546487678572877,-0.018737345933914185
1,DE_fixed,0,5,800,0.24899699097291875,0.43067655807339306,0.007007598876953125
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3200,0.1656636576395854,0.3562071871080222,0.0506281852722168
1,DE_seq_stop,0,5,12440,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-0.00020948550360315064,0.0,0.03257662057876587
1,ggpp,0,5,6,0.013517528223410577,0.0,0.006108522415161133
1,DE_fixed,0,5,800,0.0004936726463635099,0.0,0.019285142421722412
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,5000,0.0261437908496732,0.0,-0.06626343727111816
1,DE_seq_stop,0,5,13460,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,6.482091847945497e-05,0.0,0.18478640913963318
1,ggpp,0,5,3,0.017165558019216556,0.0,0.1582198441028595
1,DE_fixed,0,5,800,0.003048780487804878,0.0,0.18608281016349792
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,1,5,2600,0.9989837398373984,1.0,0.09693291783332825
1,DE_seq_stop,1,5,7780,0.9989837398373984,1.0,0.09693291783332825
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0015650649675857655,0.0,0.044407546520233154
1,ggpp,0,5,3,0.05358705161854768,0.23540891336663824,0.09814119338989258
1,DE_fixed,0,5,800,0.002704393259253808,0.0,0.049269258975982666
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3900,0.00737729045551549,0.0,0.015770018100738525
1,DE_seq_stop,0,5,15020,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-1.016219885593972e-05,0.0,-0.005730748176574707
1,ggpp,0,5,4,3.176085347765469e-05,0.0,0.007127910852432251
1,DE_fixed,0,5,800,9.302346432830326e-05,0.0,0.1604955792427063
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6300,0.002908397401513797,0.0,-0.07508903741836548
1,DE_seq_stop,0,5,12200,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,2.0259209836791725e-05,0.0,0.05390554666519165
1,ggpp,0,5,3,0.03588496330431814,0.0,0.17635703086853027
1,DE_fixed,0,5,800,0.00555933566325426,0.0,-0.1942126452922821
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3800,0.0009487666034155597,0.0,-0.01741647720336914
1,DE_seq_stop,0,5,13780,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.009708324462422823,0.0,-0.015716195106506348
1,ggpp,0,5,6,0.24672131147540985,0.43067655807339306,0.008556008338928223
1,DE_fixed,0,5,800,0.00534200113058225,0.0,-0.062406182289123535
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3200,0.014903129657228016,0.0,-0.08153742551803589
1,DE_seq_stop,0,5,11740,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-0.00012788108563519278,0.0,0.0010107755661010742
1,ggpp,0,5,3,-2.833090497005009e-05,0.0,-0.015106439590454102
1,DE_fixed,0,5,800,0.00012085078955849176,0.0,0.03594708442687988
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4000,0.0006684815486993345,0.0,0.06741023063659668
1,DE_seq_stop,0,5,11580,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0011299668996607142,0.0,-0.08723530173301697
1,ggpp,0,5,5,0.1987546699875467,0.38685280723454163,-0.030436158180236816
1,DE_fixed,0,5,800,0.0029740792702471217,0.0,0.07787477970123291
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4500,0.0183625131248016,0.0,-0.11714842915534973
1,DE_seq_stop,0,5,12920,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.09763593380614657,0.2890648263178879,0.003207087516784668
1,ggpp,1,5,4,0.9976359338061466,1.0,0.029930591583251953
1,DE_fixed,1,5,800,0.9976359338061466,1.0,0.031992197036743164
1,DE_seq,1,5,2400,0.9976359338061466,1.0,0.031992197036743164
1,DE_fixed_stop,1,5,600,0.9976359338061466,1.0,0.031992197036743164
1,DE_seq_stop,1,4,5620,0.9976359338061466,1.0,-0.023950040340423584
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.006267806267806268,0.0,0.030084609985351562
1,ggpp,1,5,3,0.9985754985754985,1.0,0.05177593231201172
1,DE_fixed,0,5,800,0.3319088319088319,0.5,0.0008909702301025391
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2200,0.3319088319088319,0.5,0.0008909702301025391
1,DE_seq_stop,0,5,11040,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.1212121212121212,0.3562071871080222,0.021520555019378662
1,ggpp,1,5,2,0.9545454545454546,1.0,0.044174253940582275
1,DE_fixed,0,5,800,0.45454545454545453,0.6309297535714575,0.03492158651351929
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,1,5,2200,0.9545454545454546,1.0,0.025482237339019775
1,DE_seq_stop,1,2,2480,0.9545454545454546,1.0,0.022639691829681396
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-3.818021059400368e-05,0.0,-0.015862345695495605
1,ggpp,0,5,2,0.0023800122839343686,0.0,0.00754094123840332
1,DE_fixed,0,5,800,-2.0613796401654748e-06,0.0,0.02611696720123291
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,7900,0.0012513904338153506,0.0,0.1198430061340332
1,DE_seq_stop,0,5,19660,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,2.692002598679859e-05,0.0,0.02544337511062622
1,ggpp,0,5,3,0.010721932824134736,0.0,0.1787644624710083
1,DE_fixed,0,5,800,7.823443507286982e-05,0.0,0.07100081443786621
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3900,0.004734346113656459,0.0,0.09701108932495117
1,DE_seq_stop,0,5,14920,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.00032243864011986226,0.0,-0.005447208881378174
1,ggpp,0,5,3,0.005255882731130256,0.0,0.03687548637390137
1,DE_fixed,0,5,800,0.0004601691068937114,0.0,0.007339596748352051
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4600,0.011262376237623764,0.0,-0.031996071338653564
1,DE_seq_stop,0,5,12200,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.12373896595208071,0.31546487678572877,-0.11003053188323975
1,ggpp,0,5,3,0.0029583752347811278,0.0,0.10959148406982422
1,DE_fixed,0,5,800,0.05756249536384541,0.23981246656813146,-0.21257004141807556
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4900,0.038738965952080706,0.0,0.0371706485748291
1,DE_seq_stop,0,5,11180,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,6.908873044060245e-05,0.0,0.20955151319503784
1,ggpp,0,5,5,0.08990406578346277,0.27894294565112987,0.3565044403076172
1,DE_fixed,0,5,800,0.005284283050472488,0.0,-0.05884659290313721
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4700,0.005706384270345014,0.0,0.05184471607208252
1,DE_seq_stop,0,5,16740,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.02040451047073564,0.0,-0.027538299560546875
1,ggpp,0,5,2,0.01837748344370861,0.0,-0.08682489395141602
1,DE_fixed,0,5,800,0.029091769157994322,0.0,-0.0320659875869751
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4400,0.07671081677704193,0.27023815442731974,-0.004935085773468018
1,DE_seq_stop,0,5,17180,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-0.00019325975756180201,0.0,-0.14506405591964722
1,ggpp,0,5,3,-0.00014677977927724786,0.0,-0.06408822536468506
1,DE_fixed,0,5,800,0.00011642268521330659,0.0,-0.009955883026123047
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6900,0.029716257668711655,0.0,-0.07544469833374023
1,DE_seq_stop,0,5,18360,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0002857142857142854,0.0,0.05156344175338745
1,ggpp,0,5,3,0.0016676306149990359,0.0,0.06887727975845337
1,DE_fixed,0,5,800,-0.0006357516828721019,0.0,0.051932573318481445
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4600,0.0030244530244530245,0.0,0.07720458507537842
1,DE_seq_stop,0,5,12840,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.06536796536796537,0.2559580248098155,-0.036165714263916016
1,ggpp,1,5,3,0.9939393939393939,1.0,-0.008570969104766846
1,DE_fixed,1,5,800,0.9939393939393939,1.0,-0.0025453567504882812
1,DE_seq,1,5,2400,0.9939393939393939,1.0,-0.0025453567504882812
1,DE_fixed_stop,1,5,600,0.9939393939393939,1.0,-0.0025453567504882812
1,DE_seq_stop,1,2,1380,0.9939393939393939,1.0,0.0063419342041015625
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0033126293995859213,0.0,-0.10308414697647095
1,ggpp,0,5,4,0.0027101216646893246,0.0,0.18158704042434692
1,DE_fixed,0,5,800,0.00013166445615332006,0.0,0.07756984233856201
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3100,0.0030970347175880773,0.0,-0.03093111515045166
1,DE_seq_stop,0,5,13140,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0018686282319641358,0.0,0.09710842370986938
1,ggpp,0,5,3,0.013599113187378756,0.0,0.012945353984832764
1,DE_fixed,0,5,800,0.004021333635938098,0.0,0.05855172872543335
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6100,0.4986737400530504,0.6309297535714575,0.04707103967666626
1,DE_seq_stop,0,5,17500,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.08094098883572567,0.27023815442731974,-0.03306257724761963
1,ggpp,0,5,2,0.020334928229665074,0.0,-0.002924680709838867
1,DE_fixed,0,5,800,0.49760765550239233,0.6309297535714575,-0.004699230194091797
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2800,0.49760765550239233,0.6309297535714575,-0.004699230194091797
1,DE_seq_stop,0,5,9060,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.01768476621417798,0.0,-0.020406365394592285
1,ggpp,1,5,3,0.9980769230769231,1.0,0.02011662721633911
1,DE_fixed,0,5,800,0.025103950103950105,0.0,-0.03868812322616577
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4000,0.10918803418803419,0.3010299956639812,-0.02903968095779419
1,DE_seq_stop,0,5,12460,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.07619047619047618,0.08333333333333331,-0.10104423761367798
1,ggpp,1,5,2,0.9333333333333333,0.75,-0.009988546371459961
1,DE_fixed,1,5,800,0.9333333333333333,0.75,-0.08054959774017334
1,DE_seq,1,3,960,0.9333333333333333,0.75,0.015272021293640137
1,DE_fixed_stop,1,5,400,0.9333333333333333,0.75,-0.08054959774017334
1,DE_seq_stop,1,1,340,0.9333333333333333,0.75,0.00039887428283691406
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.012787567302985805,0.0,0.034773170948028564
1,ggpp,0,5,4,0.07032724984266835,0.2559580248098155,0.1670355200767517
1,DE_fixed,0,5,800,0.008607416278174585,0.0,0.06658416986465454
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6300,0.04651772603314453,0.0,-0.0315173864364624
1,DE_seq_stop,0,5,15360,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.29333333333333333,0.5,0.01849573850631714
1,ggpp,1,5,3,0.96,1.0,0.03905731439590454
1,DE_fixed,0,5,800,0.12666666666666665,0.3562071871080222,0.01576519012451172
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,1,5,4800,0.96,1.0,-0.011139452457427979
1,DE_seq_stop,1,5,12280,0.96,1.0,-0.011139452457427979
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.004062925802056238,0.0,0.04842865467071533
1,ggpp,0,5,2,0.06808408982322026,0.2559580248098155,0.07185685634613037
1,DE_fixed,0,5,800,0.013604670937021711,0.0,0.0070656538009643555
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3600,0.046655518394648834,0.227670248696953,0.07929521799087524
1,DE_seq_stop,0,5,11540,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0006672066026456862,0.0,0.0755232572555542
1,ggpp,0,5,5,0.33167495854063017,0.5,0.13125991821289062
1,DE_fixed,0,5,800,0.0027084374343710844,0.0,-0.010622978210449219
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3300,0.0032677335816810853,0.0,0.06533825397491455
1,DE_seq_stop,0,5,15720,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0005345843749167685,0.0,0.06964659690856934
1,ggpp,0,5,3,0.1988623435722412,0.38685280723454163,0.06579327583312988
1,DE_fixed,0,5,800,0.03732388203377965,0.0,0.12613528966903687
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,1,5,2300,0.9988623435722411,1.0,0.033211469650268555
1,DE_seq_stop,1,3,3160,0.9988623435722411,1.0,0.038149356842041016
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.07856341189674523,0.27894294565112987,0.015538632869720459
1,ggpp,0,5,2,0.11265432098765432,0.31546487678572877,0.043112754821777344
1,DE_fixed,0,5,800,0.043209876543209874,0.23540891336663824,-0.00507587194442749
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4900,0.23765432098765432,0.43067655807339306,0.06691884994506836
1,DE_seq_stop,0,5,16060,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0003329226798075796,0.0,0.07304531335830688
1,ggpp,0,5,5,0.00993304477992968,0.0,0.0680544376373291
1,DE_fixed,0,5,800,0.0004255152724001721,0.0,0.04295682907104492
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2900,0.001554999848359944,0.0,0.0610346794128418
1,DE_seq_stop,0,5,13700,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0006376858786497335,0.0,0.05346196889877319
1,ggpp,0,5,4,0.002756590946774996,0.0,0.07674485445022583
1,DE_fixed,0,5,800,-8.890469416785243e-05,0.0,-0.02298581600189209
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,5600,0.004313929313929314,0.0,0.10008585453033447
1,DE_seq_stop,0,5,14100,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.07071189679885333,0.26264953503719357,0.03185313940048218
1,ggpp,1,5,2,0.9937888198757764,1.0,-0.031203150749206543
1,DE_fixed,0,5,800,0.4937888198757764,0.6309297535714575,-0.00903242826461792
1,DE_seq,1,4,1600,0.9937888198757764,1.0,-0.02681046724319458
1,DE_fixed_stop,0,5,2500,0.4937888198757764,0.6309297535714575,-0.00903242826461792
1,DE_seq_stop,1,4,6680,0.9937888198757764,1.0,-0.02681046724319458
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.00015294646873594258,0.0,0.05092322826385498
1,ggpp,0,5,5,0.24707602339181287,0.43067655807339306,0.068989098072052
1,DE_fixed,0,5,800,0.005076023391812866,0.0,0.051706910133361816
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2300,0.005076023391812866,0.0,0.051706910133361816
1,DE_seq_stop,0,5,8060,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0001385336743393009,0.0,0.12024062871932983
1,ggpp,0,5,5,0.022722567287784677,0.0,0.124916672706604
1,DE_fixed,0,5,800,0.0009373349762365781,0.0,0.17140555381774902
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,8400,0.0043184488836662755,0.0,0.0007855892181396484
1,DE_seq_stop,0,5,17840,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.00017058105293399415,0.0,-0.020069360733032227
1,ggpp,0,5,6,0.009153661464585834,0.0,0.06499558687210083
1,DE_fixed,0,5,800,0.004599297346057067,0.0,0.054924964904785156
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2800,0.004599297346057067,0.0,0.054924964904785156
1,DE_seq_stop,0,5,9980,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0036095653481726577,0.0,-0.017216145992279053
1,ggpp,0,5,2,0.038891104906262464,0.0,0.004758358001708984
1,DE_fixed,0,5,800,0.0071775499190501885,0.0,-0.11869245767593384
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3100,0.01763506625891947,0.0,-0.08162999153137207
1,DE_seq_stop,0,5,9780,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-4.8480930833872055e-05,0.0,-0.001704573631286621
1,ggpp,0,5,5,0.011096220852318414,0.0,0.13274741172790527
1,DE_fixed,0,5,800,-1.665001665001665e-05,0.0,0.029135823249816895
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3300,0.0010609261149217954,0.0,0.03145492076873779
1,DE_seq_stop,0,5,12160,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.001147369339499171,0.0,0.02544170618057251
1,ggpp,0,5,4,0.0019287700726652911,0.0,-0.03146708011627197
1,DE_fixed,0,5,800,0.0023446511861176587,0.0,-0.018262922763824463
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3100,0.006099951004409604,0.0,-0.1065177321434021
1,DE_seq_stop,0,5,9720,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.00019839841281269746,0.0,0.07985752820968628
1,ggpp,0,5,4,0.019663742690058477,0.0,0.05296027660369873
1,DE_fixed,0,5,800,0.0009717369798514846,0.0,0.02285820245742798
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2500,0.0009717369798514846,0.0,0.02285820245742798
1,DE_seq_stop,0,5,12060,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.00200736032117765,0.0,-0.02641010284423828
1,ggpp,0,5,3,0.04180327868852459,0.227670248696953,-0.005848526954650879
1,DE_fixed,0,5,800,0.004461506536625855,0.0,0.02511078119277954
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4500,0.04735883424408014,0.23540891336663824,0.02428048849105835
1,DE_seq_stop,0,5,12700,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.007267227386749299,0.0,0.048362910747528076
1,ggpp,0,5,4,0.24800796812749004,0.43067655807339306,0.05237358808517456
1,DE_fixed,0,5,800,0.021263782080978413,0.0,-0.010312199592590332
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6900,0.33134130146082336,0.5,0.020733296871185303
1,DE_seq_stop,0,5,19580,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0006320805173335923,0.0,0.03630739450454712
1,ggpp,0,5,2,0.011521168977144999,0.0,0.045728325843811035
1,DE_fixed,0,5,800,0.0014235815550793975,0.0,0.014949262142181396
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3500,0.046815286624203825,0.227670248696953,-0.047830939292907715
1,DE_seq_stop,0,5,9840,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0006548444481797424,0.0,-0.027600765228271484
1,ggpp,0,5,4,0.024743462429659052,0.0,-0.009711027145385742
1,DE_fixed,0,5,800,0.003329633740288568,0.0,0.08614885807037354
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6600,0.06509433962264151,0.25,-0.11614871025085449
1,DE_seq_stop,0,5,15760,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0015897435897435901,0.0,-0.028070151805877686
1,ggpp,0,5,5,0.003490733688753491,0.0,0.009293198585510254
1,DE_fixed,0,5,800,0.011771561771561771,0.0,0.026775360107421875
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6600,0.0524132730015083,0.23981246656813146,-0.04048645496368408
1,DE_seq_stop,0,5,16020,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.026368491321762347,0.0,-0.04696899652481079
1,ggpp,1,5,2,0.9906542056074766,1.0,0.05574089288711548
1,DE_fixed,0,5,800,0.13351134846461948,0.3333333333333333,-0.022308409214019775
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,1,5,4600,0.9906542056074766,1.0,0.008196115493774414
1,DE_seq_stop,1,3,4000,0.9906542056074766,1.0,-0.06858891248703003
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0006456539294937913,0.0,0.07390928268432617
1,ggpp,0,5,3,0.0034180588295582657,0.0,-0.03960007429122925
1,DE_fixed,0,5,800,0.0013296067411061774,0.0,0.05788201093673706
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,5500,0.003923109334608771,0.0,0.11508965492248535
1,DE_seq_stop,0,5,12660,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.006002649445272397,0.0,-0.03646576404571533
1,ggpp,0,5,5,0.12090163934426229,0.31546487678572877,-0.037008464336395264
1,DE_fixed,0,5,800,0.008722152164775114,0.0,0.019748270511627197
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3900,0.13875878220140514,0.3333333333333333,-0.028637051582336426
1,DE_seq_stop,0,5,11940,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-0.00014304034724277413,0.0,-0.017724990844726562
1,ggpp,0,5,3,0.018114585283654745,0.0,0.0783035159111023
1,DE_fixed,0,5,800,-0.0003404529816513763,0.0,-0.024950385093688965
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6000,0.0012906514090296273,0.0,-0.03228980302810669
1,DE_seq_stop,0,5,14000,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.24875,0.43067655807339306,-0.22303584218025208
1,ggpp,1,5,4,0.99875,1.0,0.041558146476745605
1,DE_fixed,0,5,800,0.04875,0.227670248696953,-0.07163000106811523
1,DE_seq,1,4,1600,0.99875,1.0,-0.0875544548034668
1,DE_fixed_stop,1,5,1500,0.99875,1.0,-0.12169468402862549
1,DE_seq_stop,1,1,240,0.99875,1.0,-0.05034816265106201
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,8.330001332800159e-06,0.0,0.033532559871673584
1,ggpp,0,5,5,0.12398373983739837,0.31546487678572877,-0.10876163840293884
1,DE_fixed,0,5,800,0.009084749938408476,0.0,0.046412110328674316
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3100,0.12398373983739837,0.31546487678572877,-0.16625428199768066
1,DE_seq_stop,0,5,12040,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.016972329472329472,0.0,0.009598851203918457
1,ggpp,1,5,5,0.9961389961389961,1.0,0.08261698484420776
